-7.904206216335296631e-02,-7.894943934302513233e-02
-9.776262938976287842e-02,-9.869681784111093703e-02
-9.862378239631652832e-02,-9.869682301657796419e-02
-9.778950363397598267e-02,-9.869682807973294281e-02
-9.811009466648101807e-02,-9.869696481839485003e-02
-9.822623431682586670e-02,-9.869729441023317174e-02
-9.681608527898788452e-02,-9.869748972354934480e-02
-9.803444892168045044e-02,-9.869793089818416909e-02
-9.597069025039672852e-02,-9.560744168604629056e-02
-9.620019793510437012e-02,-9.560744036949671287e-02
-9.543983638286590576e-02,-9.532894755054187319e-02
-9.527787566184997559e-02,-9.532644482596720759e-02
-9.556001424789428711e-02,-9.532647203526205260e-02
-9.686236083507537842e-02,-9.533010213393583454e-02
-4.680908098816871643e-02,-4.610888571016977938e-02
-4.682172834873199463e-02,-4.610798511874353300e-02
-4.691860452294349670e-02,-4.610614562334592464e-02
-4.618503898382186890e-02,-4.610554206821768086e-02
-4.667580872774124146e-02,-4.610534955055489020e-02
-6.979726254940032959e-02,-6.941752226024970607e-02
-6.952369213104248047e-02,-6.941754171263038453e-02
-7.011696696281433105e-02,-6.941756779791632970e-02
-6.969910115003585815e-02,-6.941650934283934149e-02
-9.876757860183715820e-02,-9.868232284629212259e-02
-9.836363792419433594e-02,-9.868232368791385323e-02
-9.870605915784835815e-02,-9.868196921496273644e-02
-9.925913810729980469e-02,-9.868196921670815969e-02
-9.937995672225952148e-02,-9.868196921806572652e-02
-7.462050765752792358e-02,-7.470853644916607139e-02
-7.506725192070007324e-02,-7.470742985647695067e-02
-7.479220628738403320e-02,-7.470574264381067697e-02
-7.504218816757202148e-02,-7.470571938261690026e-02
-7.516501098871231079e-02,-7.470571231299000248e-02
-7.517874240875244141e-02,-7.470572125435143152e-02
-9.929279983043670654e-02,-9.834568967395920791e-02
-9.820798784494400024e-02,-9.834568967407787687e-02
-9.802997857332229614e-02,-9.834568967412864182e-02
-9.843987226486206055e-02,-9.834568967417237073e-02
-9.827943146228790283e-02,-9.834568967419042573e-02
-9.830784052610397339e-02,-9.912439290636819444e-02
-9.872651100158691406e-02,-9.912441123186641057e-02
-9.819326549768447876e-02,-9.868603542158295439e-02
-9.796535223722457886e-02,-9.848210931667668311e-02
-9.877879172563552856e-02,-9.848212055373897766e-02
-9.769457578659057617e-02,-9.848212055417078503e-02
-4.287602901458740234e-01,-9.848210055609982194e-02
-7.412354648113250732e-02,-7.412764488090732573e-02
-7.349662482738494873e-02,-7.412764448675117357e-02
-7.275491952896118164e-02,-7.412765620361748409e-02
-9.851941466331481934e-02,-9.851228720172937325e-02
-9.837458282709121704e-02,-9.851189323119081964e-02
-9.816213697195053101e-02,-9.850853514691529367e-02
-9.841498732566833496e-02,-9.850786676700935829e-02
-9.718342125415802002e-02,-9.854116432866499853e-02
-7.530391961336135864e-02,-7.469726119724330593e-02
-7.498552650213241577e-02,-7.469726076981919594e-02
-9.801226109266281128e-02,-9.875113661750416216e-02
-9.803999960422515869e-02,-9.875113473124332020e-02
-9.895587712526321411e-02,-9.875114978109267305e-02
-9.871590137481689453e-02,-9.875113631636228684e-02
-9.840578585863113403e-02,-9.875113710571646608e-02
-9.841486811637878418e-02,-9.875113611773705946e-02
-9.849517792463302612e-02,-9.875113621791674345e-02
-9.762779623270034790e-02,-9.875113657356611452e-02
-7.656845450401306152e-02,-7.642059262832202882e-02
-7.674763351678848267e-02,-7.642059004840143221e-02
-7.642418146133422852e-02,-7.642057229787235784e-02
-7.620992511510848999e-02,-7.642257906914805277e-02
-8.313783258199691772e-02,-8.389475887479122540e-02
-8.365877717733383179e-02,-8.389475921665029423e-02
-8.517147600650787354e-02,-8.655410567028165580e-02
-8.697871118783950806e-02,-8.674746372520951432e-02
-8.755982667207717896e-02,-8.684297522421351168e-02
-8.780119568109512329e-02,-8.685474133226239735e-02
-7.202038913965225220e-02,-7.143727663896135005e-02
-6.930058449506759644e-02,-6.977091073693046652e-02
-6.984411925077438354e-02,-6.977091073494960660e-02
-7.001870125532150269e-02,-6.977090253735405978e-02
-6.914677470922470093e-02,-6.977101559004417197e-02
-6.896825879812240601e-02,-6.977086831466806915e-02
-6.439974159002304077e-02,-6.384593530533787253e-02
-6.421961635351181030e-02,-6.384592696210232565e-02
-6.237392872571945190e-02,-6.385676295046993634e-02
-9.831644594669342041e-02,-9.852648644215605822e-02
-8.005287498235702515e-02,-8.011708962126047606e-02
-8.056387305259704590e-02,-8.011800102950301927e-02
-8.032011985778808594e-02,-8.011770229108855501e-02
-9.810891002416610718e-02,-9.832068289601351985e-02
-9.818665683269500732e-02,-9.832068345046282576e-02
-9.831182658672332764e-02,-9.832068319011673385e-02
-9.811608493328094482e-02,-9.856211259492993204e-02
-9.819357097148895264e-02,-9.856213342039164826e-02
-9.826723486185073853e-02,-9.856213342039583936e-02
-9.850486367940902710e-02,-9.856214401508510414e-02
-9.785510599613189697e-02,-9.836398408574693886e-02
-9.726144373416900635e-02,-9.836819575825420103e-02
-9.814676642417907715e-02,-9.854678925194224060e-02
-9.797121584415435791e-02,-9.854679337978658471e-02
-9.839405119419097900e-02,-9.854678828323165662e-02
-9.863742440938949585e-02,-9.854678928530566373e-02
-7.513710111379623413e-02,-7.476161161179288583e-02
-7.507476955652236938e-02,-7.476148778133132056e-02
-8.342406153678894043e-02,-8.332365303077161889e-02
-8.371350914239883423e-02,-8.332730407186555999e-02
-8.272339403629302979e-02,-8.332855784530016074e-02
-8.361999690532684326e-02,-8.330193219393974835e-02
-8.336398750543594360e-02,-8.332641253515155055e-02
-9.863036125898361206e-02,-9.915195820707994878e-02
-9.797712415456771851e-02,-9.915195852322937486e-02
-9.876865148544311523e-02,-9.915195727241719881e-02
-9.768520295619964600e-02,-9.870166981410391505e-02
-9.883686155080795288e-02,-9.870166974432546814e-02
-9.806582331657409668e-02,-9.870166972186510124e-02
-7.277590036392211914e-02,-7.210837142506391906e-02
-7.257911562919616699e-02,-7.210837142503630226e-02
-7.215072214603424072e-02,-7.210837142494455621e-02
-7.141095399856567383e-02,-7.210837142493907448e-02
-7.248719781637191772e-02,-7.210837142490479634e-02
-9.809508174657821655e-02,-9.852926272968258459e-02
-9.809103608131408691e-02,-9.852910580136844954e-02
-9.805399924516677856e-02,-9.852910581927508404e-02
-8.227045089006423950e-02,-8.218747755754361728e-02
-8.220357447862625122e-02,-8.218640651070527325e-02
-8.256348222494125366e-02,-8.218777086761096251e-02
