-7.818502932786941528e-02,-7.894943934302513233e-02
-9.337746351957321167e-02,-9.869681784111093703e-02
-9.295617789030075073e-02,-9.869682301657796419e-02
-9.051814675331115723e-02,-9.869682807973294281e-02
-9.797270596027374268e-02,-9.869696481839485003e-02
-9.906294941902160645e-02,-9.869729441023317174e-02
-9.146180003881454468e-02,-9.560744168604629056e-02
-9.128946065902709961e-02,-9.532894755054187319e-02
-9.391377866268157959e-02,-9.532644482596720759e-02
-9.474925696849822998e-02,-9.532611013516842369e-02
-9.361138939857482910e-02,-9.533010213393583454e-02
-3.841404989361763000e-02,-4.610888571016977938e-02
-3.781840950250625610e-02,-4.610798511874353300e-02
-3.519492223858833313e-02,-4.610762737806629874e-02
-3.324818611145019531e-02,-4.610614562334592464e-02
-3.479453176259994507e-02,-4.610534955055489020e-02
-6.682347506284713745e-02,-6.941752226024970607e-02
-6.557035446166992188e-02,-6.941754171263038453e-02
-6.555326282978057861e-02,-6.941650917102143437e-02
-6.925520300865173340e-02,-6.941650934283934149e-02
-9.656797349452972412e-02,-9.868227577264901407e-02
-9.389006346464157104e-02,-9.868227503823813473e-02
-9.412123262882232666e-02,-9.868232284629212259e-02
-9.623246639966964722e-02,-9.868232368791385323e-02
-9.438464790582656860e-02,-9.868196921496273644e-02
-9.419808536767959595e-02,-9.868196921670815969e-02
-9.637329727411270142e-02,-9.868196921806572652e-02
-7.162907719612121582e-02,-7.470732238818765525e-02
-5.925333499908447266e-02,-7.470742985647695067e-02
-7.599510252475738525e-02,-7.470571306433018699e-02
-7.458925247192382812e-02,-7.470571231299000248e-02
-7.076036185026168823e-02,-7.470572125435143152e-02
-9.779538959264755249e-02,-9.834584048112297860e-02
-9.538980573415756226e-02,-9.834568967412864182e-02
-9.888341277837753296e-02,-9.834568967419042573e-02
-9.863334894180297852e-02,-9.912439290513505585e-02
-1.010827273130416870e-01,-9.912441123186641057e-02
-9.762410074472427368e-02,-9.848212055373897766e-02
-9.413480013608932495e-02,-9.848212055417078503e-02
-4.899035692214965820e-01,-9.848210055609982194e-02
-7.057251036167144775e-02,-7.412764488090732573e-02
-7.297562807798385620e-02,-7.412764448675117357e-02
-7.171157002449035645e-02,-7.412765620361748409e-02
-9.874925762414932251e-02,-9.851228720172937325e-02
-9.795604646205902100e-02,-9.851242893747567952e-02
-9.772156178951263428e-02,-9.850858725262651161e-02
-9.116399288177490234e-02,-9.850786676700935829e-02
-9.447139501571655273e-02,-9.854116432866499853e-02
-6.833269447088241577e-02,-7.469726119724330593e-02
-6.987264752388000488e-02,-7.469726076981919594e-02
